ID_sub,ID_dot,ID_dob,ID_sex,ID_session,Trials_x,Trials_ordinal,Trials_onset,Trials_offset,Looks_ordinal,Looks_onset,Looks_offset,Looks_direction
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,26,139978,144567,y
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,27,144568,147831,n
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,28,147832,150007,y
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,29,150008,152013,n
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,30,152014,156025,y
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,31,156026,158133,n
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,32,158134,160003,y
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,33,160004,162927,n
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,34,162928,165851,y
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,35,165852,167687,n
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,36,167688,173909,y
FCKcA5,01/01/21,01/01/18,f,1,t,6,119714,175201,37,173910,175201,n
FCKcA5,01/01/21,01/01/18,f,1,a,7,175202,179927,38,175202,179927,y
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,39,179928,185197,y
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,40,185198,187577,n
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,41,187578,197539,y
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,42,197540,198729,n
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,43,198730,202299,y
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,44,202300,204373,n
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,45,204374,208589,y
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,46,208590,210187,n
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,47,210188,213179,y
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,48,213180,215389,n
FCKcA5,01/01/21,01/01/18,f,1,f,8,179928,221067,49,215390,221067,y
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,50,221068,226201,y
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,51,226202,227799,n
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,52,227800,234939,y
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,53,234940,236537,n
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,54,236538,242011,y
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,55,242012,243847,n
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,56,243848,247757,y
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,57,247758,249253,n
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,58,249254,258773,y
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,59,258774,260405,n
FCKcA5,01/01/21,01/01/18,f,1,t,9,221068,268089,60,260406,268089,y
FCKcA5,01/01/21,01/01/18,f,1,a,10,268090,271727,61,268090,271727,y
FCKcA5,01/01/21,01/01/18,f,1,f,11,271728,310045,62,271728,276691,y
FCKcA5,01/01/21,01/01/18,f,1,f,11,271728,310045,63,276692,277677,n
FCKcA5,01/01/21,01/01/18,f,1,f,11,271728,310045,64,277678,287095,y
FCKcA5,01/01/21,01/01/18,f,1,f,11,271728,310045,65,287096,288795,n
FCKcA5,01/01/21,01/01/18,f,1,f,11,271728,310045,66,288796,295731,y
FCKcA5,01/01/21,01/01/18,f,1,f,11,271728,310045,67,295732,297431,n
FCKcA5,01/01/21,01/01/18,f,1,f,11,271728,310045,68,297432,306067,y
FCKcA5,01/01/21,01/01/18,f,1,f,11,271728,310045,69,306068,309365,n
FCKcA5,01/01/21,01/01/18,f,1,f,11,271728,310045,70,309366,310045,y
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,71,310046,316335,y
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,72,316336,318953,n
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,73,318954,336735,y
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,74,336736,339761,n
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,75,339762,346799,y
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,76,346800,349587,n
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,77,349588,351253,y
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,78,351254,353939,n
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,79,353940,356897,y
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,80,356898,357679,n
FCKcA5,01/01/21,01/01/18,f,1,t,12,310046,364547,81,357680,364547,y
FCKcA5,01/01/21,01/01/18,f,1,a,13,364548,373013,82,364548,373013,y
FCKcA5,01/01/21,01/01/18,f,1,f,14,373014,404735,83,373014,376549,y
FCKcA5,01/01/21,01/01/18,f,1,f,14,373014,404735,84,376550,379337,n
FCKcA5,01/01/21,01/01/18,f,1,f,14,373014,404735,85,379338,393651,y
FCKcA5,01/01/21,01/01/18,f,1,f,14,373014,404735,86,393652,404735,n
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,87,404736,409869,y
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,88,409870,411739,n
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,89,411740,413337,y
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,90,413338,417179,n
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,91,417180,421123,y
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,92,421124,435029,n
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,93,435030,437001,y
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,94,437002,437817,n
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,95,437818,439347,y
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,96,439348,444821,n
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,97,444822,448561,y
FCKcA5,01/01/21,01/01/18,f,1,t,15,404736,452131,98,448562,452131,n
FCKcA5,01/01/21,01/01/18,f,1,a,16,452132,455769,99,452132,455769,y
FCKcA5,01/01/21,01/01/18,f,1,f,17,455770,487117,100,455770,461923,y
FCKcA5,01/01/21,01/01/18,f,1,f,17,455770,487117,101,461924,463249,n
FCKcA5,01/01/21,01/01/18,f,1,f,17,455770,487117,102,463250,464099,y
FCKcA5,01/01/21,01/01/18,f,1,f,17,455770,487117,103,464100,465663,n
FCKcA5,01/01/21,01/01/18,f,1,f,17,455770,487117,104,465664,485553,y
FCKcA5,01/01/21,01/01/18,f,1,f,17,455770,487117,105,485554,487117,n
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,106,487118,491061,y
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,107,491062,499153,n
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,108,499154,501363,y
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,109,501364,508095,n
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,110,508096,512345,y
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,111,512346,514623,n
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,112,514624,516901,y
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,113,516902,519009,n
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,114,519010,521287,y
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,115,521288,525435,n
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,116,525436,527441,y
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,117,527442,528937,n
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,118,528938,530331,y
FCKcA5,01/01/21,01/01/18,f,1,t,18,487118,532879,119,530332,532879,n
