ID_sub,ID_dot,ID_dob,ID_sex,ID_session,Trials_x,Trials_ordinal,Trials_onset,Trials_offset,Looks_ordinal,Looks_onset,Looks_offset,Looks_direction
5R7JdZ,01/01/21,01/01/18,f,1,t,6,125670,175724,32,132486,142212,y
5R7JdZ,01/01/21,01/01/18,f,1,t,6,125670,175724,33,142213,143348,n
5R7JdZ,01/01/21,01/01/18,f,1,t,6,125670,175724,34,143349,145123,y
5R7JdZ,01/01/21,01/01/18,f,1,t,6,125670,175724,35,145124,148815,n
5R7JdZ,01/01/21,01/01/18,f,1,t,6,125670,175724,36,148816,154637,y
5R7JdZ,01/01/21,01/01/18,f,1,t,6,125670,175724,37,154638,160885,n
5R7JdZ,01/01/21,01/01/18,f,1,t,6,125670,175724,38,160886,175724,y
5R7JdZ,01/01/21,01/01/18,f,1,a,7,175725,183037,39,175725,183037,y
5R7JdZ,01/01/21,01/01/18,f,1,f,8,183038,217401,40,183038,203840,y
5R7JdZ,01/01/21,01/01/18,f,1,f,8,183038,217401,41,203841,205473,n
5R7JdZ,01/01/21,01/01/18,f,1,f,8,183038,217401,42,205474,217401,y
5R7JdZ,01/01/21,01/01/18,f,1,t,9,217402,265468,43,217402,226205,y
5R7JdZ,01/01/21,01/01/18,f,1,t,9,217402,265468,44,226206,227483,n
5R7JdZ,01/01/21,01/01/18,f,1,t,9,217402,265468,45,227484,244097,y
5R7JdZ,01/01/21,01/01/18,f,1,t,9,217402,265468,46,244098,245730,n
5R7JdZ,01/01/21,01/01/18,f,1,t,9,217402,265468,47,245731,247150,y
5R7JdZ,01/01/21,01/01/18,f,1,t,9,217402,265468,48,247151,248144,n
5R7JdZ,01/01/21,01/01/18,f,1,t,9,217402,265468,49,248145,254534,y
5R7JdZ,01/01/21,01/01/18,f,1,t,9,217402,265468,50,254535,256806,n
5R7JdZ,01/01/21,01/01/18,f,1,t,9,217402,265468,51,256807,265468,y
5R7JdZ,01/01/21,01/01/18,f,1,a,10,265469,269689,52,265469,269689,y
5R7JdZ,01/01/21,01/01/18,f,1,f,11,269690,309665,53,269690,309665,y
5R7JdZ,01/01/21,01/01/18,f,1,t,12,309666,363519,54,309666,324966,y
5R7JdZ,01/01/21,01/01/18,f,1,t,12,309666,363519,55,324967,327735,n
5R7JdZ,01/01/21,01/01/18,f,1,t,12,309666,363519,56,327736,329226,y
5R7JdZ,01/01/21,01/01/18,f,1,t,12,309666,363519,57,329227,330220,n
5R7JdZ,01/01/21,01/01/18,f,1,t,12,309666,363519,58,330221,334906,y
5R7JdZ,01/01/21,01/01/18,f,1,t,12,309666,363519,59,334907,336823,n
5R7JdZ,01/01/21,01/01/18,f,1,t,12,309666,363519,60,336824,355070,y
5R7JdZ,01/01/21,01/01/18,f,1,t,12,309666,363519,61,355071,356135,n
5R7JdZ,01/01/21,01/01/18,f,1,t,12,309666,363519,62,356136,359685,y
5R7JdZ,01/01/21,01/01/18,f,1,t,12,309666,363519,63,359686,363519,n
5R7JdZ,01/01/21,01/01/18,f,1,a,13,363520,377719,64,363520,367566,n
5R7JdZ,01/01/21,01/01/18,f,1,a,13,363520,377719,65,367567,371471,y
5R7JdZ,01/01/21,01/01/18,f,1,a,13,363520,377719,66,371472,373175,n
5R7JdZ,01/01/21,01/01/18,f,1,a,13,363520,377719,67,373176,377719,y
5R7JdZ,01/01/21,01/01/18,f,1,f,14,377720,410095,68,377720,398025,y
5R7JdZ,01/01/21,01/01/18,f,1,f,14,377720,410095,69,398026,399729,n
5R7JdZ,01/01/21,01/01/18,f,1,f,14,377720,410095,70,399730,408604,y
5R7JdZ,01/01/21,01/01/18,f,1,f,14,377720,410095,71,408605,409598,n
5R7JdZ,01/01/21,01/01/18,f,1,f,14,377720,410095,72,409599,410095,y
5R7JdZ,01/01/21,01/01/18,f,1,t,15,410096,458233,73,410096,420674,y
5R7JdZ,01/01/21,01/01/18,f,1,t,15,410096,458233,74,420675,421597,n
5R7JdZ,01/01/21,01/01/18,f,1,t,15,410096,458233,75,421598,428200,y
5R7JdZ,01/01/21,01/01/18,f,1,t,15,410096,458233,76,428201,429336,n
5R7JdZ,01/01/21,01/01/18,f,1,t,15,410096,458233,77,429337,440199,y
5R7JdZ,01/01/21,01/01/18,f,1,t,15,410096,458233,78,440200,444033,n
5R7JdZ,01/01/21,01/01/18,f,1,t,15,410096,458233,79,444034,458233,y
5R7JdZ,01/01/21,01/01/18,f,1,a,16,458234,462239,80,458234,462239,y
5R7JdZ,01/01/21,01/01/18,f,1,f,17,462240,493307,81,462240,471723,y
5R7JdZ,01/01/21,01/01/18,f,1,f,17,462240,493307,82,471724,477474,n
5R7JdZ,01/01/21,01/01/18,f,1,f,17,462240,493307,83,477475,490680,y
5R7JdZ,01/01/21,01/01/18,f,1,f,17,462240,493307,84,490681,493094,n
5R7JdZ,01/01/21,01/01/18,f,1,f,17,462240,493307,85,493095,493307,y
5R7JdZ,01/01/21,01/01/18,f,1,t,18,493308,539541,86,493308,516879,y
5R7JdZ,01/01/21,01/01/18,f,1,t,18,493308,539541,87,516880,519222,n
5R7JdZ,01/01/21,01/01/18,f,1,t,18,493308,539541,88,519223,522630,y
5R7JdZ,01/01/21,01/01/18,f,1,t,18,493308,539541,89,522631,524192,n
5R7JdZ,01/01/21,01/01/18,f,1,t,18,493308,539541,90,524193,539541,y
