ID_sub,ID_dot,ID_dob,ID_sex,ID_session,Trials_x,Trials_ordinal,Trials_onset,Trials_offset,Looks_ordinal,Looks_onset,Looks_offset,Looks_direction
JSEL4H,01/01/21,01/01/18,f,1,f,5,103836,146709,29,118218,123963,n
JSEL4H,01/01/21,01/01/18,f,1,f,5,103836,146709,30,123964,129369,y
JSEL4H,01/01/21,01/01/18,f,1,f,5,103836,146709,31,129370,137121,n
JSEL4H,01/01/21,01/01/18,f,1,f,5,103836,146709,32,137122,139093,y
JSEL4H,01/01/21,01/01/18,f,1,f,5,103836,146709,33,139094,142561,n
JSEL4H,01/01/21,01/01/18,f,1,f,5,103836,146709,34,142562,144091,y
JSEL4H,01/01/21,01/01/18,f,1,f,5,103836,146709,35,144092,146709,n
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,36,146710,150959,y
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,37,150960,154835,n
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,38,154836,156671,y
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,39,156672,164457,n
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,40,164458,168299,y
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,41,168300,170951,n
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,42,170952,172753,y
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,43,172754,182987,n
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,44,182988,185401,y
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,45,185402,190161,n
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,46,190162,191929,y
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,47,191930,194955,n
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,48,194956,197063,y
JSEL4H,01/01/21,01/01/18,f,1,t,6,146710,198355,49,197064,198355,n
JSEL4H,01/01/21,01/01/18,f,1,a,7,198356,206447,50,198356,199545,n
JSEL4H,01/01/21,01/01/18,f,1,a,7,198356,206447,51,199546,206447,y
JSEL4H,01/01/21,01/01/18,f,1,f,8,206448,240107,52,206448,212408,y
JSEL4H,01/01/21,01/01/18,f,1,f,8,206448,240107,53,212408,217463,n
JSEL4H,01/01/21,01/01/18,f,1,f,8,206448,240107,54,217464,218177,y
JSEL4H,01/01/21,01/01/18,f,1,f,8,206448,240107,55,218178,226881,n
JSEL4H,01/01/21,01/01/18,f,1,f,8,206448,240107,56,226882,228547,y
JSEL4H,01/01/21,01/01/18,f,1,f,8,206448,240107,57,228548,229907,n
JSEL4H,01/01/21,01/01/18,f,1,f,8,206448,240107,58,229908,231573,y
JSEL4H,01/01/21,01/01/18,f,1,f,8,206448,240107,59,231574,233647,n
JSEL4H,01/01/21,01/01/18,f,1,f,8,206448,240107,60,233648,235619,y
JSEL4H,01/01/21,01/01/18,f,1,f,8,206448,240107,61,235620,240107,n
JSEL4H,01/01/21,01/01/18,f,1,t,9,240108,257359,62,240108,245204,n
JSEL4H,01/01/21,01/01/18,f,1,t,9,240108,257359,63,245205,246601,y
JSEL4H,01/01/21,01/01/18,f,1,t,9,240108,257359,64,246602,252373,n
JSEL4H,01/01/21,01/01/18,f,1,t,9,240108,257359,65,255374,256903,y
JSEL4H,01/01/21,01/01/18,f,1,t,9,240108,257359,66,256904,257359,n
